t;V;Vx;Vy;h;d;alpha;
1.54;10.68;7.07;-8.00;4.29;10.86;-0.85;
1.54;10.68;7.07;-8.00;4.29;10.86;-0.85;
1.54;10.68;7.07;-8.00;4.28;10.87;-0.85;
1.54;10.68;7.07;-8.01;4.28;10.87;-0.85;
1.54;10.68;7.07;-8.01;4.28;10.87;-0.85;
1.54;10.68;7.07;-8.01;4.28;10.87;-0.85;
1.54;10.69;7.07;-8.01;4.28;10.87;-0.85;
1.54;10.69;7.07;-8.01;4.28;10.87;-0.85;
1.54;10.69;7.07;-8.02;4.27;10.87;-0.85;
1.54;10.69;7.07;-8.02;4.27;10.88;-0.85;
1.54;10.69;7.07;-8.02;4.27;10.88;-0.85;
1.54;10.69;7.07;-8.02;4.27;10.88;-0.85;
1.54;10.69;7.07;-8.02;4.27;10.88;-0.85;
1.54;10.70;7.07;-8.02;4.27;10.88;-0.85;
1.54;10.70;7.07;-8.03;4.26;10.88;-0.85;
1.54;10.70;7.07;-8.03;4.26;10.88;-0.85;
1.54;10.70;7.07;-8.03;4.26;10.89;-0.85;
1.54;10.70;7.07;-8.03;4.26;10.89;-0.85;
1.54;10.70;7.07;-8.03;4.26;10.89;-0.85;
1.54;10.70;7.07;-8.04;4.26;10.89;-0.85;
1.54;10.71;7.07;-8.04;4.26;10.89;-0.85;
1.54;10.71;7.07;-8.04;4.25;10.89;-0.85;
1.54;10.71;7.07;-8.04;4.25;10.89;-0.85;
1.54;10.71;7.07;-8.04;4.25;10.89;-0.85;
1.54;10.71;7.07;-8.05;4.25;10.90;-0.85;
1.54;10.71;7.07;-8.05;4.25;10.90;-0.85;
1.54;10.71;7.07;-8.05;4.25;10.90;-0.85;
1.54;10.72;7.07;-8.05;4.24;10.90;-0.85;
1.54;10.72;7.07;-8.05;4.24;10.90;-0.85;
1.54;10.72;7.07;-8.06;4.24;10.90;-0.85;
1.54;10.72;7.07;-8.06;4.24;10.90;-0.85;
1.54;10.72;7.07;-8.06;4.24;10.91;-0.85;
1.54;10.72;7.07;-8.06;4.24;10.91;-0.85;
1.54;10.72;7.07;-8.06;4.23;10.91;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.91;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.91;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.91;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.91;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.92;-0.85;
1.54;10.73;7.07;-8.07;4.23;10.92;-0.85;
1.54;10.73;7.07;-8.08;4.22;10.92;-0.85;
1.54;10.74;7.07;-8.08;4.22;10.92;-0.85;
1.54;10.74;7.07;-8.08;4.22;10.92;-0.85;
1.54;10.74;7.07;-8.08;4.22;10.92;-0.85;
1.54;10.74;7.07;-8.08;4.22;10.92;-0.85;
1.55;10.74;7.07;-8.09;4.22;10.93;-0.85;
1.55;10.74;7.07;-8.09;4.21;10.93;-0.85;
1.55;10.74;7.07;-8.09;4.21;10.93;-0.85;
1.55;10.75;7.07;-8.09;4.21;10.93;-0.85;
1.55;10.75;7.07;-8.09;4.21;10.93;-0.85;
1.55;10.75;7.07;-8.10;4.21;10.93;-0.85;
1.55;10.75;7.07;-8.10;4.21;10.93;-0.85;
1.55;10.75;7.07;-8.10;4.20;10.94;-0.85;
1.55;10.75;7.07;-8.10;4.20;10.94;-0.85;
1.55;10.75;7.07;-8.10;4.20;10.94;-0.85;
1.55;10.76;7.07;-8.11;4.20;10.94;-0.85;
1.55;10.76;7.07;-8.11;4.20;10.94;-0.85;
1.55;10.76;7.07;-8.11;4.20;10.94;-0.85;
1.55;10.76;7.07;-8.11;4.19;10.94;-0.85;
1.55;10.76;7.07;-8.11;4.19;10.94;-0.85;
1.55;10.76;7.07;-8.12;4.19;10.95;-0.85;
1.55;10.77;7.07;-8.12;4.19;10.95;-0.85;
1.55;10.77;7.07;-8.12;4.19;10.95;-0.85;
1.55;10.77;7.07;-8.12;4.19;10.95;-0.85;
1.55;10.77;7.07;-8.12;4.19;10.95;-0.85;
1.55;10.77;7.07;-8.12;4.18;10.95;-0.85;
1.55;10.77;7.07;-8.13;4.18;10.95;-0.85;
1.55;10.77;7.07;-8.13;4.18;10.96;-0.85;
1.55;10.78;7.07;-8.13;4.18;10.96;-0.85;
1.55;10.78;7.07;-8.13;4.18;10.96;-0.86;
1.55;10.78;7.07;-8.13;4.18;10.96;-0.86;
1.55;10.78;7.07;-8.14;4.17;10.96;-0.86;
1.55;10.78;7.07;-8.14;4.17;10.96;-0.86;
1.55;10.78;7.07;-8.14;4.17;10.96;-0.86;
1.55;10.78;7.07;-8.14;4.17;10.97;-0.86;
1.55;10.79;7.07;-8.14;4.17;10.97;-0.86;
1.55;10.79;7.07;-8.15;4.17;10.97;-0.86;
1.55;10.79;7.07;-8.15;4.16;10.97;-0.86;
1.55;10.79;7.07;-8.15;4.16;10.97;-0.86;
1.55;10.79;7.07;-8.15;4.16;10.97;-0.86;
1.55;10.79;7.07;-8.15;4.16;10.97;-0.86;
1.55;10.79;7.07;-8.16;4.16;10.98;-0.86;
1.55;10.80;7.07;-8.16;4.16;10.98;-0.86;
1.55;10.80;7.07;-8.16;4.16;10.98;-0.86;
1.55;10.80;7.07;-8.16;4.15;10.98;-0.86;
1.55;10.80;7.07;-8.16;4.15;10.98;-0.86;
1.55;10.80;7.07;-8.17;4.15;10.98;-0.86;
1.55;10.80;7.07;-8.17;4.15;10.98;-0.86;
1.55;10.80;7.07;-8.17;4.15;10.99;-0.86;
1.55;10.81;7.07;-8.17;4.15;10.99;-0.86;
1.55;10.81;7.07;-8.17;4.14;10.99;-0.86;
1.55;10.81;7.07;-8.17;4.14;10.99;-0.86;
1.55;10.81;7.07;-8.18;4.14;10.99;-0.86;
1.55;10.81;7.07;-8.18;4.14;10.99;-0.86;
1.55;10.81;7.07;-8.18;4.14;10.99;-0.86;
1.55;10.81;7.07;-8.18;4.14;10.99;-0.86;
1.56;10.82;7.07;-8.18;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.19;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.19;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.19;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.19;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.19;4.13;11.00;-0.86;
1.56;10.82;7.07;-8.20;4.12;11.00;-0.86;
1.56;10.83;7.07;-8.20;4.12;11.01;-0.86;
1.56;10.83;7.07;-8.20;4.12;11.01;-0.86;
1.56;10.83;7.07;-8.20;4.12;11.01;-0.86;
1.56;10.83;7.07;-8.20;4.12;11.01;-0.86;
1.56;10.83;7.07;-8.21;4.12;11.01;-0.86;
1.56;10.83;7.07;-8.21;4.11;11.01;-0.86;
1.56;10.83;7.07;-8.21;4.11;11.01;-0.86;
1.56;10.84;7.07;-8.21;4.11;11.02;-0.86;
1.56;10.84;7.07;-8.21;4.11;11.02;-0.86;
1.56;10.84;7.07;-8.22;4.11;11.02;-0.86;
1.56;10.84;7.07;-8.22;4.11;11.02;-0.86;
1.56;10.84;7.07;-8.22;4.11;11.02;-0.86;
1.56;10.84;7.07;-8.22;4.10;11.02;-0.86;
1.56;10.85;7.07;-8.22;4.10;11.02;-0.86;
1.56;10.85;7.07;-8.22;4.10;11.03;-0.86;
1.56;10.85;7.07;-8.23;4.10;11.03;-0.86;
1.56;10.85;7.07;-8.23;4.10;11.03;-0.86;
1.56;10.85;7.07;-8.23;4.10;11.03;-0.86;
1.56;10.85;7.07;-8.23;4.09;11.03;-0.86;
1.56;10.85;7.07;-8.23;4.09;11.03;-0.86;
1.56;10.86;7.07;-8.24;4.09;11.03;-0.86;
1.56;10.86;7.07;-8.24;4.09;11.04;-0.86;
1.56;10.86;7.07;-8.24;4.09;11.04;-0.86;
1.56;10.86;7.07;-8.24;4.09;11.04;-0.86;
1.56;10.86;7.07;-8.24;4.08;11.04;-0.86;
1.56;10.86;7.07;-8.25;4.08;11.04;-0.86;
1.56;10.86;7.07;-8.25;4.08;11.04;-0.86;
1.56;10.87;7.07;-8.25;4.08;11.04;-0.86;
1.56;10.87;7.07;-8.25;4.08;11.04;-0.86;
1.56;10.87;7.07;-8.25;4.08;11.05;-0.86;
1.56;10.87;7.07;-8.26;4.07;11.05;-0.86;
1.56;10.87;7.07;-8.26;4.07;11.05;-0.86;
1.56;10.87;7.07;-8.26;4.07;11.05;-0.86;
1.56;10.87;7.07;-8.26;4.07;11.05;-0.86;
1.56;10.88;7.07;-8.26;4.07;11.05;-0.86;
1.56;10.88;7.07;-8.27;4.07;11.05;-0.86;
1.56;10.88;7.07;-8.27;4.06;11.06;-0.86;
1.56;10.88;7.07;-8.27;4.06;11.06;-0.86;
1.56;10.88;7.07;-8.27;4.06;11.06;-0.86;
1.56;10.88;7.07;-8.27;4.06;11.06;-0.86;
1.56;10.88;7.07;-8.27;4.06;11.06;-0.86;
1.56;10.89;7.07;-8.28;4.06;11.06;-0.86;
1.56;10.89;7.07;-8.28;4.06;11.06;-0.86;
1.56;10.89;7.07;-8.28;4.05;11.07;-0.86;
1.57;10.89;7.07;-8.28;4.05;11.07;-0.86;
1.57;10.89;7.07;-8.28;4.05;11.07;-0.86;
1.57;10.89;7.07;-8.29;4.05;11.07;-0.86;
1.57;10.89;7.07;-8.29;4.05;11.07;-0.86;
1.57;10.90;7.07;-8.29;4.05;11.07;-0.86;
1.57;10.90;7.07;-8.29;4.04;11.07;-0.86;
1.57;10.90;7.07;-8.29;4.04;11.08;-0.86;
1.57;10.90;7.07;-8.30;4.04;11.08;-0.86;
1.57;10.90;7.07;-8.30;4.04;11.08;-0.87;
1.57;10.90;7.07;-8.30;4.04;11.08;-0.87;
1.57;10.91;7.07;-8.30;4.04;11.08;-0.87;
1.57;10.91;7.07;-8.30;4.03;11.08;-0.87;
1.57;10.91;7.07;-8.31;4.03;11.08;-0.87;
1.57;10.91;7.07;-8.31;4.03;11.09;-0.87;
1.57;10.91;7.07;-8.31;4.03;11.09;-0.87;
1.57;10.91;7.07;-8.31;4.03;11.09;-0.87;
1.57;10.91;7.07;-8.31;4.03;11.09;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.09;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.09;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.09;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.09;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.10;-0.87;
1.57;10.92;7.07;-8.32;4.02;11.10;-0.87;
1.57;10.92;7.07;-8.33;4.01;11.10;-0.87;
1.57;10.93;7.07;-8.33;4.01;11.10;-0.87;
1.57;10.93;7.07;-8.33;4.01;11.10;-0.87;
1.57;10.93;7.07;-8.33;4.01;11.10;-0.87;
1.57;10.93;7.07;-8.33;4.01;11.10;-0.87;
1.57;10.93;7.07;-8.34;4.01;11.11;-0.87;
1.57;10.93;7.07;-8.34;4.00;11.11;-0.87;
1.57;10.93;7.07;-8.34;4.00;11.11;-0.87;
1.57;10.94;7.07;-8.34;4.00;11.11;-0.87;
1.57;10.94;7.07;-8.34;4.00;11.11;-0.87;
1.57;10.94;7.07;-8.35;4.00;11.11;-0.87;
1.57;10.94;7.07;-8.35;4.00;11.11;-0.87;
1.57;10.94;7.07;-8.35;3.99;11.12;-0.87;
1.57;10.94;7.07;-8.35;3.99;11.12;-0.87;
1.57;10.94;7.07;-8.35;3.99;11.12;-0.87;
1.57;10.95;7.07;-8.36;3.99;11.12;-0.87;
1.57;10.95;7.07;-8.36;3.99;11.12;-0.87;
1.57;10.95;7.07;-8.36;3.99;11.12;-0.87;
1.57;10.95;7.07;-8.36;3.98;11.12;-0.87;
1.57;10.95;7.07;-8.36;3.98;11.13;-0.87;
1.57;10.95;7.07;-8.37;3.98;11.13;-0.87;
1.57;10.95;7.07;-8.37;3.98;11.13;-0.87;
1.57;10.96;7.07;-8.37;3.98;11.13;-0.87;
1.57;10.96;7.07;-8.37;3.98;11.13;-0.87;
1.57;10.96;7.07;-8.37;3.98;11.13;-0.87;
1.57;10.96;7.07;-8.37;3.97;11.13;-0.87;
1.57;10.96;7.07;-8.38;3.97;11.13;-0.87;
1.57;10.96;7.07;-8.38;3.97;11.14;-0.87;
1.58;10.97;7.07;-8.38;3.97;11.14;-0.87;
1.58;10.97;7.07;-8.38;3.97;11.14;-0.87;
1.58;10.97;7.07;-8.38;3.97;11.14;-0.87;
1.58;10.97;7.07;-8.39;3.96;11.14;-0.87;
1.58;10.97;7.07;-8.39;3.96;11.14;-0.87;
1.58;10.97;7.07;-8.39;3.96;11.14;-0.87;
1.58;10.97;7.07;-8.39;3.96;11.15;-0.87;
1.58;10.98;7.07;-8.39;3.96;11.15;-0.87;
1.58;10.98;7.07;-8.40;3.96;11.15;-0.87;
1.58;10.98;7.07;-8.40;3.95;11.15;-0.87;
1.58;10.98;7.07;-8.40;3.95;11.15;-0.87;
1.58;10.98;7.07;-8.40;3.95;11.15;-0.87;
1.58;10.98;7.07;-8.40;3.95;11.15;-0.87;
1.58;10.98;7.07;-8.41;3.95;11.16;-0.87;
1.58;10.99;7.07;-8.41;3.95;11.16;-0.87;
1.58;10.99;7.07;-8.41;3.94;11.16;-0.87;
1.58;10.99;7.07;-8.41;3.94;11.16;-0.87;
1.58;10.99;7.07;-8.41;3.94;11.16;-0.87;
1.58;10.99;7.07;-8.42;3.94;11.16;-0.87;
1.58;10.99;7.07;-8.42;3.94;11.16;-0.87;
1.58;10.99;7.07;-8.42;3.94;11.17;-0.87;
1.58;11.00;7.07;-8.42;3.93;11.17;-0.87;
1.58;11.00;7.07;-8.42;3.93;11.17;-0.87;
1.58;11.00;7.07;-8.43;3.93;11.17;-0.87;
1.58;11.00;7.07;-8.43;3.93;11.17;-0.87;
1.58;11.00;7.07;-8.43;3.93;11.17;-0.87;
1.58;11.00;7.07;-8.43;3.93;11.17;-0.87;
1.58;11.01;7.07;-8.43;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.43;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.44;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.44;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.44;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.44;3.92;11.18;-0.87;
1.58;11.01;7.07;-8.44;3.91;11.18;-0.87;
1.58;11.02;7.07;-8.45;3.91;11.18;-0.87;
1.58;11.02;7.07;-8.45;3.91;11.19;-0.87;
1.58;11.02;7.07;-8.45;3.91;11.19;-0.87;
1.58;11.02;7.07;-8.45;3.91;11.19;-0.87;
1.58;11.02;7.07;-8.45;3.91;11.19;-0.87;
1.58;11.02;7.07;-8.46;3.90;11.19;-0.87;
1.58;11.02;7.07;-8.46;3.90;11.19;-0.87;
1.58;11.03;7.07;-8.46;3.90;11.19;-0.87;
1.58;11.03;7.07;-8.46;3.90;11.20;-0.87;
1.58;11.03;7.07;-8.46;3.90;11.20;-0.87;
1.58;11.03;7.07;-8.47;3.90;11.20;-0.87;
1.58;11.03;7.07;-8.47;3.89;11.20;-0.88;
1.58;11.03;7.07;-8.47;3.89;11.20;-0.88;
1.58;11.03;7.07;-8.47;3.89;11.20;-0.88;
1.58;11.04;7.07;-8.47;3.89;11.20;-0.88;
1.58;11.04;7.07;-8.48;3.89;11.21;-0.88;
1.58;11.04;7.07;-8.48;3.89;11.21;-0.88;
1.59;11.04;7.07;-8.48;3.88;11.21;-0.88;
1.59;11.04;7.07;-8.48;3.88;11.21;-0.88;
1.59;11.04;7.07;-8.48;3.88;11.21;-0.88;
1.59;11.04;7.07;-8.48;3.88;11.21;-0.88;
1.59;11.05;7.07;-8.49;3.88;11.21;-0.88;
1.59;11.05;7.07;-8.49;3.88;11.22;-0.88;
1.59;11.05;7.07;-8.49;3.87;11.22;-0.88;
1.59;11.05;7.07;-8.49;3.87;11.22;-0.88;
1.59;11.05;7.07;-8.49;3.87;11.22;-0.88;
1.59;11.05;7.07;-8.50;3.87;11.22;-0.88;
1.59;11.06;7.07;-8.50;3.87;11.22;-0.88;
1.59;11.06;7.07;-8.50;3.87;11.22;-0.88;
1.59;11.06;7.07;-8.50;3.86;11.23;-0.88;
1.59;11.06;7.07;-8.50;3.86;11.23;-0.88;
1.59;11.06;7.07;-8.51;3.86;11.23;-0.88;
1.59;11.06;7.07;-8.51;3.86;11.23;-0.88;
1.59;11.06;7.07;-8.51;3.86;11.23;-0.88;
1.59;11.07;7.07;-8.51;3.86;11.23;-0.88;
1.59;11.07;7.07;-8.51;3.85;11.23;-0.88;
1.59;11.07;7.07;-8.52;3.85;11.23;-0.88;
1.59;11.07;7.07;-8.52;3.85;11.24;-0.88;
1.59;11.07;7.07;-8.52;3.85;11.24;-0.88;
1.59;11.07;7.07;-8.52;3.85;11.24;-0.88;
1.59;11.07;7.07;-8.52;3.85;11.24;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.24;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.24;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.24;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.25;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.25;-0.88;
1.59;11.08;7.07;-8.53;3.84;11.25;-0.88;
1.59;11.08;7.07;-8.54;3.83;11.25;-0.88;
1.59;11.09;7.07;-8.54;3.83;11.25;-0.88;
1.59;11.09;7.07;-8.54;3.83;11.25;-0.88;
1.59;11.09;7.07;-8.54;3.83;11.25;-0.88;
1.59;11.09;7.07;-8.54;3.83;11.26;-0.88;
1.59;11.09;7.07;-8.55;3.83;11.26;-0.88;
1.59;11.09;7.07;-8.55;3.82;11.26;-0.88;
1.59;11.10;7.07;-8.55;3.82;11.26;-0.88;
1.59;11.10;7.07;-8.55;3.82;11.26;-0.88;
1.59;11.10;7.07;-8.55;3.82;11.26;-0.88;
1.59;11.10;7.07;-8.56;3.82;11.26;-0.88;
1.59;11.10;7.07;-8.56;3.82;11.27;-0.88;
1.59;11.10;7.07;-8.56;3.81;11.27;-0.88;
1.59;11.10;7.07;-8.56;3.81;11.27;-0.88;
1.59;11.11;7.07;-8.56;3.81;11.27;-0.88;
1.59;11.11;7.07;-8.57;3.81;11.27;-0.88;
1.59;11.11;7.07;-8.57;3.81;11.27;-0.88;
1.59;11.11;7.07;-8.57;3.81;11.27;-0.88;
1.59;11.11;7.07;-8.57;3.80;11.28;-0.88;
1.59;11.11;7.07;-8.57;3.80;11.28;-0.88;
1.59;11.11;7.07;-8.58;3.80;11.28;-0.88;
1.60;11.12;7.07;-8.58;3.80;11.28;-0.88;
1.60;11.12;7.07;-8.58;3.80;11.28;-0.88;
1.60;11.12;7.07;-8.58;3.80;11.28;-0.88;
1.60;11.12;7.07;-8.58;3.79;11.28;-0.88;
1.60;11.12;7.07;-8.58;3.79;11.28;-0.88;
1.60;11.12;7.07;-8.59;3.79;11.29;-0.88;
1.60;11.12;7.07;-8.59;3.79;11.29;-0.88;
1.60;11.13;7.07;-8.59;3.79;11.29;-0.88;
1.60;11.13;7.07;-8.59;3.79;11.29;-0.88;
1.60;11.13;7.07;-8.59;3.78;11.29;-0.88;
1.60;11.13;7.07;-8.60;3.78;11.29;-0.88;
1.60;11.13;7.07;-8.60;3.78;11.29;-0.88;
1.60;11.13;7.07;-8.60;3.78;11.30;-0.88;
1.60;11.14;7.07;-8.60;3.78;11.30;-0.88;
1.60;11.14;7.07;-8.60;3.78;11.30;-0.88;
1.60;11.14;7.07;-8.61;3.77;11.30;-0.88;
1.60;11.14;7.07;-8.61;3.77;11.30;-0.88;
1.60;11.14;7.07;-8.61;3.77;11.30;-0.88;
1.60;11.14;7.07;-8.61;3.77;11.30;-0.88;
1.60;11.14;7.07;-8.61;3.77;11.31;-0.88;
1.60;11.15;7.07;-8.62;3.77;11.31;-0.88;
1.60;11.15;7.07;-8.62;3.76;11.31;-0.88;
1.60;11.15;7.07;-8.62;3.76;11.31;-0.88;
1.60;11.15;7.07;-8.62;3.76;11.31;-0.88;
1.60;11.15;7.07;-8.62;3.76;11.31;-0.88;
1.60;11.15;7.07;-8.63;3.76;11.31;-0.88;
1.60;11.15;7.07;-8.63;3.76;11.32;-0.88;
1.60;11.16;7.07;-8.63;3.75;11.32;-0.88;
1.60;11.16;7.07;-8.63;3.75;11.32;-0.88;
1.60;11.16;7.07;-8.63;3.75;11.32;-0.88;
1.60;11.16;7.07;-8.63;3.75;11.32;-0.88;
1.60;11.16;7.07;-8.64;3.75;11.32;-0.88;
1.60;11.16;7.07;-8.64;3.74;11.32;-0.88;
1.60;11.17;7.07;-8.64;3.74;11.32;-0.88;
1.60;11.17;7.07;-8.64;3.74;11.33;-0.89;
1.60;11.17;7.07;-8.64;3.74;11.33;-0.89;
1.60;11.17;7.07;-8.65;3.74;11.33;-0.89;
1.60;11.17;7.07;-8.65;3.74;11.33;-0.89;
1.60;11.17;7.07;-8.65;3.73;11.33;-0.89;
1.60;11.17;7.07;-8.65;3.73;11.33;-0.89;
1.60;11.18;7.07;-8.65;3.73;11.33;-0.89;
1.60;11.18;7.07;-8.66;3.73;11.34;-0.89;
1.60;11.18;7.07;-8.66;3.73;11.34;-0.89;
1.60;11.18;7.07;-8.66;3.73;11.34;-0.89;
1.60;11.18;7.07;-8.66;3.72;11.34;-0.89;
1.60;11.18;7.07;-8.66;3.72;11.34;-0.89;
1.60;11.18;7.07;-8.67;3.72;11.34;-0.89;
1.60;11.19;7.07;-8.67;3.72;11.34;-0.89;
1.60;11.19;7.07;-8.67;3.72;11.35;-0.89;
1.60;11.19;7.07;-8.67;3.72;11.35;-0.89;
1.60;11.19;7.07;-8.67;3.71;11.35;-0.89;
1.61;11.19;7.07;-8.68;3.71;11.35;-0.89;
1.61;11.19;7.07;-8.68;3.71;11.35;-0.89;
1.61;11.19;7.07;-8.68;3.71;11.35;-0.89;
1.61;11.20;7.07;-8.68;3.71;11.35;-0.89;
1.61;11.20;7.07;-8.68;3.71;11.36;-0.89;
1.61;11.20;7.07;-8.68;3.70;11.36;-0.89;
1.61;11.20;7.07;-8.69;3.70;11.36;-0.89;
1.61;11.20;7.07;-8.69;3.70;11.36;-0.89;
1.61;11.20;7.07;-8.69;3.70;11.36;-0.89;
1.61;11.21;7.07;-8.69;3.70;11.36;-0.89;
1.61;11.21;7.07;-8.69;3.70;11.36;-0.89;
1.61;11.21;7.07;-8.70;3.69;11.37;-0.89;
1.61;11.21;7.07;-8.70;3.69;11.37;-0.89;
1.61;11.21;7.07;-8.70;3.69;11.37;-0.89;
1.61;11.21;7.07;-8.70;3.69;11.37;-0.89;
1.61;11.21;7.07;-8.70;3.69;11.37;-0.89;
1.61;11.22;7.07;-8.71;3.69;11.37;-0.89;
1.61;11.22;7.07;-8.71;3.68;11.37;-0.89;
1.61;11.22;7.07;-8.71;3.68;11.37;-0.89;
1.61;11.22;7.07;-8.71;3.68;11.38;-0.89;
1.61;11.22;7.07;-8.71;3.68;11.38;-0.89;
1.61;11.22;7.07;-8.72;3.68;11.38;-0.89;
1.61;11.22;7.07;-8.72;3.68;11.38;-0.89;
1.61;11.23;7.07;-8.72;3.67;11.38;-0.89;
1.61;11.23;7.07;-8.72;3.67;11.38;-0.89;
1.61;11.23;7.07;-8.72;3.67;11.38;-0.89;
1.61;11.23;7.07;-8.73;3.67;11.39;-0.89;
1.61;11.23;7.07;-8.73;3.67;11.39;-0.89;
1.61;11.23;7.07;-8.73;3.66;11.39;-0.89;
1.61;11.24;7.07;-8.73;3.66;11.39;-0.89;
1.61;11.24;7.07;-8.73;3.66;11.39;-0.89;
1.61;11.24;7.07;-8.73;3.66;11.39;-0.89;
1.61;11.24;7.07;-8.74;3.66;11.39;-0.89;
1.61;11.24;7.07;-8.74;3.66;11.40;-0.89;
1.61;11.24;7.07;-8.74;3.65;11.40;-0.89;
1.61;11.24;7.07;-8.74;3.65;11.40;-0.89;
1.61;11.25;7.07;-8.74;3.65;11.40;-0.89;
1.61;11.25;7.07;-8.75;3.65;11.40;-0.89;
1.61;11.25;7.07;-8.75;3.65;11.40;-0.89;
1.61;11.25;7.07;-8.75;3.65;11.40;-0.89;
1.61;11.25;7.07;-8.75;3.64;11.41;-0.89;
1.61;11.25;7.07;-8.75;3.64;11.41;-0.89;
1.61;11.25;7.07;-8.76;3.64;11.41;-0.89;
1.61;11.26;7.07;-8.76;3.64;11.41;-0.89;
1.61;11.26;7.07;-8.76;3.64;11.41;-0.89;
1.61;11.26;7.07;-8.76;3.64;11.41;-0.89;
1.61;11.26;7.07;-8.76;3.63;11.41;-0.89;
1.61;11.26;7.07;-8.77;3.63;11.42;-0.89;
1.61;11.26;7.07;-8.77;3.63;11.42;-0.89;
1.61;11.27;7.07;-8.77;3.63;11.42;-0.89;
1.61;11.27;7.07;-8.77;3.63;11.42;-0.89;
1.62;11.27;7.07;-8.77;3.63;11.42;-0.89;
1.62;11.27;7.07;-8.78;3.62;11.42;-0.89;
1.62;11.27;7.07;-8.78;3.62;11.42;-0.89;
1.62;11.27;7.07;-8.78;3.62;11.42;-0.89;
1.62;11.27;7.07;-8.78;3.62;11.43;-0.89;
1.62;11.28;7.07;-8.78;3.62;11.43;-0.89;
1.62;11.28;7.07;-8.78;3.61;11.43;-0.89;
1.62;11.28;7.07;-8.79;3.61;11.43;-0.89;
1.62;11.28;7.07;-8.79;3.61;11.43;-0.89;
1.62;11.28;7.07;-8.79;3.61;11.43;-0.89;
1.62;11.28;7.07;-8.79;3.61;11.43;-0.89;
1.62;11.28;7.07;-8.79;3.61;11.44;-0.89;
1.62;11.29;7.07;-8.80;3.60;11.44;-0.89;
1.62;11.29;7.07;-8.80;3.60;11.44;-0.89;
1.62;11.29;7.07;-8.80;3.60;11.44;-0.89;
1.62;11.29;7.07;-8.80;3.60;11.44;-0.89;
1.62;11.29;7.07;-8.80;3.60;11.44;-0.89;
1.62;11.29;7.07;-8.81;3.60;11.44;-0.89;
1.62;11.30;7.07;-8.81;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.81;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.81;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.81;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.82;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.82;3.59;11.45;-0.89;
1.62;11.30;7.07;-8.82;3.58;11.45;-0.89;
1.62;11.31;7.07;-8.82;3.58;11.46;-0.90;
1.62;11.31;7.07;-8.82;3.58;11.46;-0.90;
1.62;11.31;7.07;-8.83;3.58;11.46;-0.90;
1.62;11.31;7.07;-8.83;3.58;11.46;-0.90;
1.62;11.31;7.07;-8.83;3.58;11.46;-0.90;
1.62;11.31;7.07;-8.83;3.57;11.46;-0.90;
1.62;11.31;7.07;-8.83;3.57;11.46;-0.90;
1.62;11.32;7.07;-8.83;3.57;11.47;-0.90;
1.62;11.32;7.07;-8.84;3.57;11.47;-0.90;
1.62;11.32;7.07;-8.84;3.57;11.47;-0.90;
1.62;11.32;7.07;-8.84;3.56;11.47;-0.90;
1.62;11.32;7.07;-8.84;3.56;11.47;-0.90;
1.62;11.32;7.07;-8.84;3.56;11.47;-0.90;
1.62;11.33;7.07;-8.85;3.56;11.47;-0.90;
1.62;11.33;7.07;-8.85;3.56;11.47;-0.90;
1.62;11.33;7.07;-8.85;3.56;11.48;-0.90;
1.62;11.33;7.07;-8.85;3.55;11.48;-0.90;
1.62;11.33;7.07;-8.85;3.55;11.48;-0.90;
1.62;11.33;7.07;-8.86;3.55;11.48;-0.90;
1.62;11.33;7.07;-8.86;3.55;11.48;-0.90;
1.62;11.34;7.07;-8.86;3.55;11.48;-0.90;
1.62;11.34;7.07;-8.86;3.55;11.48;-0.90;
1.62;11.34;7.07;-8.86;3.54;11.49;-0.90;
